frame,flow,density,speed,TPI,weighted_flow_rate,weighted_speed,congestion_factor,smoothed_congestion_factor,final_theoretical_value,normalized_smoothed_congestion_factor,Weather Impact,Accident Impact,Dynamic Capacity,Time Interval,Blockage Probability
3129,26,7,2.450721479,16.74022992,26.51712372,3.07072542,62.86598084,57.53272119,28.9779773,0.279313409,50,100,1150,1,0.977391304
3130,24,6,1.898043018,23.34275627,26.05946486,2.857510438,61.29998458,58.21767817,33.80523284,0.283026243,50,100,1150,1,0.979130435
3131,22,5,2.068160609,23.2969422,25.32138034,2.713992287,43.8056715,55.59731332,32.98705354,0.26882246,50,100,1150,1,0.980869565
3132,22,7,2.061139721,23.30278852,24.71749301,2.595291821,61.49605924,56.66981258,33.31289574,0.274635982,50,100,1150,1,0.980869565
3133,22,8,2.986742959,16.03043467,24.22340337,2.666464755,51.62410942,55.752412,27.94702787,0.269663178,50,100,1150,1,0.980869565
3134,22,7,2.139297789,22.45143396,23.81914821,2.570616216,59.6749638,56.46560324,32.65568475,0.273529058,50,100,1150,1,0.980869565
3135,22,5,3.318016785,14.52127018,23.48839399,2.706507228,29.4655593,51.55650434,25.63184043,0.246919108,50,100,1150,1,0.980869565
3136,20,6,2.307261756,23.04318811,22.85414054,2.633917142,43.81493807,50.14894684,31.17491573,0.239289392,50,100,1150,1,0.982608696
3137,20,6,2.04640303,26.06198903,22.3352059,2.527096395,48.30342979,49.81339828,33.18741181,0.237470538,50,100,1150,1,0.982608696
3138,20,5,1.855243949,28.837178,21.91062301,2.404941405,43.519908,48.66912732,34.7867628,0.231267976,50,100,1150,1,0.982608696
3139,19,5,1.916024885,29.39199273,21.38141882,2.316047492,40.35554461,47.15756683,34.72166496,0.223074507,50,100,1150,1,0.983478261
3140,17,5,2.500159371,25.17486573,20.58479722,2.349522379,29.1651173,43.88621237,30.78826972,0.205342011,50,100,1150,1,0.985217391
3141,16,5,2.420650063,27.62687635,19.75119772,2.362454685,28.24713615,41.04274397,31.65163664,0.189928887,50,100,1150,1,0.986086957
3142,14,6,4.104736814,18.61960337,18.70552541,2.679233254,18.89358795,37.01562469,24.13840977,0.168099741,50,100,1150,1,0.987826087
3143,14,6,4.204170634,18.17922679,17.84997534,2.956494596,18.49422709,33.64809786,22.81988811,0.149845939,50,100,1150,1,0.987826087
3144,14,4,1.618860732,47.21133195,17.14997982,2.713288439,27.37320066,32.50720746,42.80009461,0.143661701,50,100,1150,1,0.987826087
3145,14,5,1.848621192,41.60114697,16.57725622,2.556076212,30.8691756,32.20938348,38.78361792,0.142047335,50,100,1150,1,0.987826087
3146,13,5,4.214200799,19.83525408,15.926846,2.85755341,14.31843973,28.95648462,22.57162324,0.124414879,50,100,1150,1,0.988695652
3147,16,7,4.964203099,13.80718421,15.94014672,3.240580626,21.13757448,27.53486459,17.92548833,0.116708935,50,100,1150,1,0.986086957
3148,15,7,4.73141593,15.59317102,15.76921096,3.511641591,20.74008288,26.29944974,18.80505464,0.110012324,50,100,1150,1,0.986956522
3149,17,11,6.935245157,9.443097481,15.99299078,4.134114966,25.89020213,26.22504108,14.47768056,0.109608989,50,100,1150,1,0.985217391
3150,17,10,5.63619667,11.68915082,16.17608337,4.407220731,28.51929451,26.64217807,16.175059,0.111870096,50,100,1150,1,0.985217391
3151,17,10,4.875685567,13.63307525,16.32588639,4.492396155,32.55398736,27.71705249,17.85826842,0.117696492,50,100,1150,1,0.985217391
3152,18,11,5.07438648,12.44448928,16.63027068,4.598212578,36.50625961,29.31509014,17.50566954,0.126358713,50,100,1150,1,0.984347826
3153,15,9,5.98897529,12.72708912,16.33385783,4.851078526,21.49800142,27.89380129,17.27710277,0.118654565,50,100,1150,1,0.986956522
3154,15,9,5.540507728,13.79737169,16.09133823,4.97642929,23.09408518,27.02112563,17.76449787,0.113924195,50,100,1150,1,0.986956522
3155,15,9,5.697800336,13.45548495,15.89291309,5.107587662,22.50798549,26.20055469,17.27900587,0.10947626,50,100,1150,1,0.986956522
3156,16,10,5.783814217,12.46294065,15.91238344,5.230537944,26.25793735,26.2109879,16.58735483,0.109532814,50,100,1150,1,0.986086957
3157,15,9,4.762442011,16.19150657,15.74649554,5.145429593,26.50860565,26.26510022,19.21358467,0.109826131,50,100,1150,1,0.986956522
3158,15,8,3.667767973,21.14516407,15.61076908,4.876763844,29.75213611,26.89910675,22.87134687,0.113262787,50,100,1150,1,0.986956522
3159,15,7,3.653118278,21.41245267,15.49972016,4.654282832,26.12494823,26.75835065,23.01622206,0.112499813,50,100,1150,1,0.986956522
3160,15,7,1.417751908,55.64364855,15.40886195,4.065822664,56.57666122,32.17986166,48.60451248,0.141887311,50,100,1150,1,0.986956522
3161,16,8,1.338269524,55.7311752,15.51634159,3.569903911,71.80666286,39.38473461,50.82724302,0.180941587,50,100,1150,1,0.986086957
3162,16,8,1.513143642,49.7033667,15.60427948,3.195947499,65.56909165,44.1455268,48.03601473,0.206747635,50,100,1150,1,0.986086957
3163,16,8,1.727833219,43.88926692,15.67622867,2.92901763,59.25039581,46.89186662,44.79004683,0.22163427,50,100,1150,1,0.986086957
3164,17,9,1.211250287,59.41033418,15.91691437,2.616696295,92.03796851,55.10024878,58.11730856,0.266128104,50,100,1150,1,0.985217391
3165,17,9,2.361334229,30.64070316,16.11383903,2.570266828,55.04425117,55.0900674,37.97551243,0.266072915,50,100,1150,1,0.985217391
3166,17,9,2.013354612,36.22867827,16.2749592,2.469010062,62.66525196,56.46737368,42.30028689,0.273538654,50,100,1150,1,0.985217391
3167,17,11,2.631158498,27.94564137,16.4067848,2.498491595,61.47884246,57.37854982,36.77551391,0.278477718,50,100,1150,1,0.985217391
3168,17,9,2.971254698,25.01089036,16.51464211,2.584448523,45.37264295,55.19565766,34.06632055,0.266645271,50,100,1150,1,0.985217391
3169,16,11,3.833548965,20.86839133,16.42107082,2.811557694,41.88253126,52.77508923,30.4404007,0.253524492,50,100,1150,1,0.986086957
3170,16,10,4.89888663,16.54287449,16.34451249,3.191072046,30.56185679,48.73631969,26.20090805,0.231632195,50,100,1150,1,0.986086957
3171,16,9,3.223707454,25.39777606,16.28187385,3.197005757,39.87960973,47.12600879,31.91624588,0.222903446,50,100,1150,1,0.986086957
3172,15,8,3.211437623,27.60964934,16.04880588,3.199629733,33.41023414,44.63223158,32.71642401,0.209385836,50,100,1150,1,0.986956522
3173,15,8,3.130628928,28.74821707,15.8581139,3.187084132,34.15386217,42.72707351,32.941874,0.199058857,50,100,1150,1,0.986956522
3174,16,8,2.421943266,35.35384219,15.88391137,3.047967611,45.17541512,43.17222653,37.69935749,0.201471825,50,100,1150,1,0.986086957
3175,17,10,5.199802451,15.72457928,16.08683658,3.439210309,30.70281847,40.90506143,23.27872392,0.189182574,50,100,1150,1,0.985217391
3176,17,10,5.170442846,16.04140669,16.25286629,3.753979861,30.86178712,39.07901155,22.95268815,0.179284404,50,100,1150,1,0.985217391
3177,16,9,3.788916589,23.58853722,16.2068906,3.760331993,34.62412871,38.26903285,27.99268591,0.174893885,50,100,1150,1,0.986086957
3178,16,9,3.254172611,27.84886078,16.16927413,3.668303015,39.5559862,38.50302437,31.04510986,0.176162245,50,100,1150,1,0.986086957
3179,16,10,3.424911487,26.8863396,16.13849701,3.62405001,42.03916459,39.14595896,30.56422541,0.179647295,50,100,1150,1,0.986086957
3180,16,10,3.297889687,28.36409812,16.11331574,3.564748133,43.44517972,39.92763546,31.83315932,0.183884401,50,100,1150,1,0.986086957
3181,16,9,2.653900965,35.79636213,16.09271288,3.399139557,47.08454757,41.22889221,37.42612116,0.190937911,50,100,1150,1,0.986086957
3182,17,10,3.056787064,29.69925998,16.25767417,3.336893649,49.20170841,42.67849515,33.59303053,0.198795536,50,100,1150,1,0.985217391
3183,17,9,1.221455325,75.44841051,16.3926425,2.952268499,91.49235403,51.55374222,68.28001002,0.246904136,50,100,1150,1,0.985217391
3184,19,10,1.40109301,59.72780532,16.8667075,2.670236592,102.5725722,60.82989313,60.05843167,0.29718585,50,100,1150,1,0.983478261
3185,19,10,2.193126591,38.71745528,17.25457887,2.583489319,72.40654809,62.93473948,45.98264054,0.308595246,50,100,1150,1,0.983478261
3186,20,10,1.133599824,71.74783518,17.75374635,2.319873047,125.4897295,74.30837403,72.51599683,0.370246446,50,100,1150,1,0.982608696
3187,21,10,1.391243546,56.13340548,18.34397428,2.15103132,113.6818156,81.46718158,63.73353831,0.409051023,50,100,1150,1,0.98173913
3188,22,11,1.528183386,49.07787945,19.00870623,2.037786241,122.0303853,88.84230952,61.00720847,0.449028173,50,100,1150,1,0.980869565
3189,22,10,1.049216777,71.7707074,19.55257783,1.858046338,145.2346781,99.09546746,79.96813541,0.504605788,50,100,1150,1,0.980869565
3190,23,14,1.682214355,42.99026479,20.17938186,1.826076887,150.7642909,108.489799,62.64012505,0.555528105,50,100,1150,1,0.98
3191,23,13,2.957996759,24.54657715,20.69222152,2.0318805,88.34594747,104.8272805,48.63078817,0.53567529,50,100,1150,1,0.98
3192,22,11,3.450182493,22.08930147,20.92999943,2.28975359,62.65533313,97.15965374,44.61040715,0.49411264,50,100,1150,1,0.980869565
3193,21,13,2.468820149,32.46843647,20.9427268,2.322311146,94.14514385,96.61156103,51.71137384,0.491141683,50,100,1150,1,0.98173913
3194,21,12,2.772502278,29.02655523,20.95314011,2.404164079,78.83875338,93.38014146,48.3326311,0.473625656,50,100,1150,1,0.98173913
3195,21,13,3.123830871,25.86364439,20.96166009,2.535012586,77.12832358,90.42526548,45.23213072,0.457608643,50,100,1150,1,0.98173913
3196,21,12,0.893874099,90.74109121,20.96863098,2.236623771,185.0956268,107.6380585,95.81018138,0.550911214,50,100,1150,1,0.98173913
3197,22,12,1.589572177,48.89823428,21.15615262,2.118978026,129.2130528,111.5607847,67.69699941,0.572174494,50,100,1150,1,0.980869565
3198,22,13,2.176759675,35.70778787,21.30957942,2.129483781,109.2739115,111.1449896,58.33894838,0.569920662,50,100,1150,1,0.980869565
3199,22,13,2.35975869,32.87444513,21.43511043,2.171351946,102.2813572,109.53342,55.8721376,0.56118509,50,100,1150,1,0.980869565
3200,22,15,2.986403811,25.92557716,21.53781763,2.319543194,96.80462112,107.219093,50.3136319,0.548640196,50,100,1150,1,0.980869565
3201,22,14,2.517481091,30.69446184,21.62185079,2.355531903,104.3917064,106.7050227,53.49763009,0.54585366,50,100,1150,1,0.980869565
3202,24,14,2.483906061,28.51691312,22.05424155,2.378872659,114.9499994,108.2041094,52.42307199,0.553979513,50,100,1150,1,0.979130435
3203,25,15,3.185237584,21.34848601,22.589834,2.525484463,103.792494,107.4019975,47.16453945,0.549631637,50,100,1150,1,0.97826087
3204,25,13,3.009068615,22.59835474,23.028046,2.613408855,94.4695121,105.0506365,47.33403927,0.536885999,50,100,1150,1,0.97826087
3205,25,10,1.892057061,35.93971948,23.38658309,2.482253983,106.6028082,105.3328495,56.7576585,0.538415745,50,100,1150,1,0.97826087
3206,25,11,1.429111711,47.67530263,23.67993162,2.29077357,145.4037101,112.6184605,67.15825001,0.577907665,50,100,1150,1,0.97826087
3207,25,13,3.888887333,17.55429274,23.91994405,2.581339709,75.53167235,105.8754081,44.05062736,0.541356704,50,100,1150,1,0.97826087
3208,25,14,3.344619075,20.53048946,24.11631786,2.720117775,92.85705373,103.5084346,45.42387301,0.528526438,50,100,1150,1,0.97826087
3209,25,12,2.436493433,28.34674854,24.27698734,2.668549713,104.2059201,103.6352502,50.93329903,0.529213846,50,100,1150,1,0.97826087
3210,26,14,3.53926221,18.87254117,24.59026237,2.826861076,91.84845664,101.4921968,43.65843786,0.517597347,50,100,1150,1,0.977391304
3211,26,14,3.950664055,17.00460638,24.8465783,3.03118889,83.3583473,98.19513325,41.36176444,0.499725494,50,100,1150,1,0.977391304
3212,26,15,3.454492068,19.52121936,25.05629134,3.108153105,100.5185984,98.61758145,43.25012799,0.50201539,50,100,1150,1,0.977391304
3213,25,14,3.800661857,18.48800796,25.04605655,3.234063787,83.01047882,95.77992643,41.6755835,0.486633778,50,100,1150,1,0.97826087
3214,25,14,4.435829812,15.87076218,25.03768263,3.4525667,72.32826366,91.51598774,38.56432985,0.463520943,50,100,1150,1,0.97826087
3215,26,14,4.176556987,16.29977115,25.21264943,3.584201298,79.33186766,89.30069318,38.20004776,0.451512858,50,100,1150,1,0.977391304
3216,26,12,2.914662362,23.53265492,25.35580408,3.462466946,93.12780189,89.99653113,43.47181778,0.455284673,50,100,1150,1,0.977391304
3217,26,11,1.676704004,41.21333518,25.47293061,3.137782775,133.9180704,97.98226554,58.24401429,0.498571637,50,100,1150,1,0.977391304
3218,26,11,1.057138944,66.09518577,25.56876141,2.759483896,187.2023053,114.204091,80.52785732,0.586502632,50,100,1150,1,0.977391304
3219,26,12,1.416790332,49.76941111,25.64716842,2.515357794,165.9023393,123.6037725,71.91971952,0.637453948,50,100,1150,1,0.977391304
3220,26,14,1.417710005,50.18928122,25.71131962,2.315785469,193.4599074,136.3048879,76.02396323,0.706300807,50,100,1150,1,0.977391304
3221,25,12,1.115914536,66.7912559,25.58198878,2.097627117,189.3664505,145.9524447,90.53961255,0.75859574,50,100,1150,1,0.97826087
3222,25,14,2.830910657,26.51679115,25.47617264,2.230951397,107.1778972,138.902527,60.23251191,0.720381404,50,100,1150,1,0.97826087
3223,24,14,2.17871591,36.20889191,25.20777761,2.221454036,128.0464265,136.9286906,66.4248315,0.709682152,50,100,1150,1,0.979130435
3224,23,13,2.75009109,30.19662824,24.8063635,2.317569864,93.99736547,129.1229951,59.87453829,0.667371095,50,100,1150,1,0.98
3225,23,12,2.647572404,31.58485422,24.47793377,2.377570326,89.59285564,121.935697,58.69010705,0.628412084,50,100,1150,1,0.98
3226,25,12,1.434378012,54.00714876,24.57285491,2.206080814,158.1903837,128.5274582,76.3632416,0.664142966,50,100,1150,1,0.97826087
3227,26,13,2.187090478,34.29213412,24.83233583,2.202628026,128.2055825,128.4689354,62.5451745,0.663825741,50,100,1150,1,0.977391304
3228,25,14,2.266782793,34.52764284,24.86282023,2.214292529,129.0307287,128.5710796,62.74067388,0.664379417,50,100,1150,1,0.97826087
3229,26,15,4.292300891,17.59262047,25.06958019,2.592112231,82.94554307,120.2755275,48.39749258,0.619413075,50,100,1150,1,0.977391304
3230,27,14,2.368966037,30.74738304,25.42056561,2.551540196,134.1946872,122.8062838,58.36505328,0.633131132,50,100,1150,1,0.976521739
3231,28,12,2.462857876,28.56727688,25.88955368,2.535416138,115.4290939,121.4649766,56.43658678,0.625860527,50,100,1150,1,0.975652174
3232,28,9,1.756492112,40.05548466,26.27327119,2.393793588,113.6720127,120.048074,64.05326147,0.618180155,50,100,1150,1,0.975652174
3233,29,11,2.311931017,29.43252913,26.76904007,2.378909484,115.401124,119.203174,56.3637226,0.613600344,50,100,1150,1,0.974782609
3234,30,12,2.988663636,22.04627115,27.35648733,2.489773875,104.911232,116.6046391,50.41378154,0.599514891,50,100,1150,1,0.973913043
3235,30,14,4.536108573,14.50092667,27.83712599,2.861834729,84.78768752,110.8197388,43.39657032,0.568157628,50,100,1150,1,0.973913043
3236,30,14,3.474083186,18.83790368,28.23037581,2.973152631,107.4461656,110.2063619,46.24844114,0.564832796,50,100,1150,1,0.973913043
3237,30,13,3.369985475,19.28791696,28.55212567,3.045304057,102.4551649,108.7970533,46.14065787,0.557193588,50,100,1150,1,0.973913043
3238,30,12,3.021594978,21.36472824,28.81537554,3.040993315,103.93018,107.9121673,47.32895995,0.552397031,50,100,1150,1,0.973913043
3239,30,13,3.595781806,17.86043361,29.03076181,3.14186395,96.80691471,105.8930304,44.27021266,0.541452226,50,100,1150,1,0.973913043
3240,31,12,3.498902515,17.67067151,29.38880512,3.206780053,94.5259352,103.8262859,43.51735581,0.530249362,50,100,1150,1,0.973043478
3241,32,13,3.85856299,15.46884168,29.86356782,3.325286041,96.93561868,102.5734373,41.60022036,0.523458251,50,100,1150,1,0.972173913
3242,32,13,3.892515239,15.25363328,30.25201004,3.428418623,96.18634814,101.4121483,41.1011878,0.517163442,50,100,1150,1,0.972173913
3243,32,13,4.88518118,12.06881202,30.56982639,3.693284542,78.45604185,97.2383108,37.61966165,0.494539003,50,100,1150,1,0.972173913
3244,31,13,3.354450461,18.01490534,30.64803978,3.631678345,106.2408258,98.87513171,42.27297325,0.503411451,50,100,1150,1,0.973043478
3245,30,14,4.68146605,13.31491731,30.53021436,3.822548837,82.4091089,95.88130938,38.08483493,0.487183328,50,100,1150,1,0.973913043
3246,31,13,4.155864032,14.48917802,30.61562993,3.8831516,87.95359942,94.43990757,38.47439688,0.479370157,50,100,1150,1,0.973043478
3247,30,15,4.735322349,13.09308964,30.50369722,4.038091736,87.38716922,93.15759151,37.1124402,0.472419316,50,100,1150,1,0.973913043
3248,30,17,6.589707423,9.374889326,30.41211591,4.502021861,73.13418863,89.5169728,33.41751437,0.452685209,50,100,1150,1,0.973913043
3249,30,15,5.828373911,10.56136008,30.33718574,4.743176779,72.2934527,86.38542369,33.30857916,0.435710534,50,100,1150,1,0.973913043
3250,28,15,7.71120591,8.521920758,29.91224288,5.282818439,52.06299838,80.14498273,30.00883935,0.401883996,50,100,1150,1,0.975652174
3251,28,13,5.866427305,11.20175574,29.56456236,5.388929142,58.19590521,76.15424136,30.68750142,0.380252037,50,100,1150,1,0.975652174
3252,28,14,7.058726889,9.343381886,29.28009647,5.692528732,52.7866671,71.9055915,28.11204477,0.357222076,50,100,1150,1,0.975652174
3253,28,13,8.037415769,8.235293295,29.04735166,6.11887183,43.39720708,66.72224887,25.78137997,0.329125579,50,100,1150,1,0.975652174
3254,30,15,7.727117111,8.052449746,29.22056045,6.411280063,55.60878663,64.70161937,25.04720064,0.318172683,50,100,1150,1,0.973913043
3255,30,14,8.820148366,7.104944732,29.36227673,6.849256118,45.81472131,61.26763791,23.35375268,0.299558661,50,100,1150,1,0.973913043
3256,30,14,9.369725606,6.747499861,29.47822642,7.307523298,43.26361411,57.99417904,22.12150361,0.281814758,50,100,1150,1,0.973913043
3257,29,14,8.608920142,7.677147996,29.39127616,7.544140906,45.34017134,55.69345037,22.08203871,0.269343575,50,100,1150,1,0.974782609
3258,29,13,9.585814951,6.966711703,29.32013504,7.915354368,38.02369981,52.48076845,20.62092873,0.251929115,50,100,1150,1,0.974782609
3259,28,14,9.380323644,7.437046675,29.08011049,8.181712419,40.38329253,50.28122737,20.29030088,0.240006423,50,100,1150,1,0.975652174
3260,27,15,8.808161729,8.283563042,28.70190858,8.295612293,44.3159468,49.1966309,20.5574834,0.234127328,50,100,1150,1,0.976521739
3261,26,13,6.771074151,11.30373997,28.21065247,8.01842354,47.37951957,48.86624702,22.57249209,0.23233647,50,100,1150,1,0.977391304
3262,25,12,7.252676825,11.06717817,27.62689748,7.879196865,39.47023807,47.15788176,21.89438925,0.223076214,50,100,1150,1,0.97826087
3263,28,16,8.347195678,8.657027767,27.6947343,7.964287558,51.54175589,47.95494978,20.44640437,0.227396751,50,100,1150,1,0.975652174
3264,30,16,7.717797205,8.810804196,28.11387352,7.91947113,59.38331013,50.03283348,21.17741298,0.238659995,50,100,1150,1,0.973913043
3265,30,16,8.329259223,8.21735074,28.45680561,7.993978056,55.27077501,50.98518649,21.04770146,0.243822259,50,100,1150,1,0.973913043
3266,31,14,7.486871239,8.890114129,28.91920459,7.901776817,55.21561407,51.75435514,21.74938643,0.247991566,50,100,1150,1,0.973043478
3267,31,11,5.46336904,12.26152706,29.29753103,7.458429948,58.10473872,52.90897034,24.45576004,0.254250199,50,100,1150,1,0.973043478
3268,30,10,5.836693961,11.93598073,29.42525266,7.16356886,48.13235448,52.04049473,23.96733493,0.249542596,50,100,1150,1,0.973913043
3269,32,9,4.171969836,15.75494772,29.89338854,6.619641765,62.60742476,53.96175473,27.21698983,0.259956856,50,100,1150,1,0.972173913
3270,31,10,5.447083448,12.53506955,30.09459062,6.406449343,52.96713973,53.78091564,24.90882338,0.258976611,50,100,1150,1,0.973043478
3271,32,10,6.085409348,10.92093063,30.44102869,6.348078435,49.3515259,52.97557205,23.53732306,0.254611216,50,100,1150,1,0.972173913
3272,33,12,5.879664395,10.97774468,30.9062962,6.262912246,63.01271903,54.80050787,24.12457364,0.264503347,50,100,1150,1,0.971304348
3273,34,12,7.00986795,8.964953078,31.4687878,6.398722374,55.12746732,54.85995504,22.73345367,0.264825583,50,100,1150,1,0.970434783
3274,34,16,9.454895033,6.656993679,31.9290082,6.95439013,55.45010753,54.96725549,21.15007222,0.265407209,50,100,1150,1,0.970434783
3275,33,14,8.176717235,7.955577181,32.12373398,7.176631422,54.05270073,54.80097281,22.00919587,0.264505868,50,100,1150,1,0.971304348
3276,34,15,8.175470494,7.722767142,32.46487326,7.358238526,59.65094347,55.68278566,22.1107727,0.269285766,50,100,1150,1,0.970434783
3277,34,15,9.987649941,6.32153262,32.74398721,7.836313329,49.34375221,54.53023412,20.78414307,0.263038319,50,100,1150,1,0.970434783
3278,34,13,8.780624707,7.190519697,32.97235317,8.008006307,48.32648816,53.40228031,21.05404788,0.256924204,50,100,1150,1,0.970434783
3279,35,15,8.676592009,7.068827631,33.34101623,8.129567343,58.02807834,54.2433345,21.22117969,0.261483169,50,100,1150,1,0.969565217
3280,36,17,7.780218488,7.664261578,33.82446783,8.06604937,74.93763611,58.00593479,22.76676354,0.281878481,50,100,1150,1,0.968695652
3281,36,16,8.147943406,7.307001788,34.22001913,8.080939194,67.53050669,59.73767514,23.03620379,0.291265442,50,100,1150,1,0.968695652
3282,36,13,6.170530002,9.663615543,34.54365202,7.733592068,71.13377796,61.80969383,25.30743903,0.302496895,50,100,1150,1,0.968695652
3283,36,15,6.294597407,9.473144314,34.80844256,7.471956675,80.5787256,65.22224506,26.19787454,0.320994753,50,100,1150,1,0.968695652
3284,35,14,6.288923544,9.752596435,34.84327118,7.256859742,73.20748227,66.67410637,26.82904942,0.32886462,50,100,1150,1,0.969565217
3285,32,13,7.194585762,9.309662694,34.32631279,7.2455372,54.90873883,64.53494864,25.87724848,0.317269238,50,100,1150,1,0.972173913
3286,30,13,6.81712824,10.46383914,33.53971046,7.167644662,54.18792551,62.6536717,26.12078891,0.307071708,50,100,1150,1,0.973913043
3287,31,13,5.982190568,11.50367972,33.07794492,6.952107554,63.17308874,62.74811117,26.87700915,0.30758362,50,100,1150,1,0.973043478
3288,30,16,6.38611389,11.10047364,32.51831857,6.849199615,70.8672566,64.22431943,27.03762738,0.315585461,50,100,1150,1,0.973913043
3289,31,15,4.710015147,14.51950676,32.24226065,6.460256985,90.69071522,69.03639139,30.87457215,0.341669472,50,100,1150,1,0.973043478
3290,32,15,6.040454488,10.93322809,32.19821326,6.383929258,74.53610463,70.03633925,28.66416144,0.347089726,50,100,1150,1,0.972173913
3291,33,13,6.268254687,10.18439534,32.34399267,6.362897518,64.34450536,69.00146036,27.82951485,0.341480127,50,100,1150,1,0.971304348
3292,32,14,5.744776272,11.44155378,32.28144855,6.250511837,72.86089688,69.70317609,28.92004047,0.345283803,50,100,1150,1,0.972173913
3293,34,15,6.363188564,9.691158144,32.59391245,6.270998514,75.40227042,70.73937506,28.00562322,0.350900557,50,100,1150,1,0.970434783
3294,33,14,5.586783247,11.31819876,32.66774655,6.146595739,77.05219341,71.88716021,29.4888872,0.357122169,50,100,1150,1,0.971304348
3295,33,13,5.438299861,11.55292728,32.72815627,6.01781467,73.33748887,72.15085633,29.732306,0.358551543,50,100,1150,1,0.971304348
3296,33,14,6.299671654,9.925160541,32.7775824,6.069061394,68.97391872,71.57323131,28.41958177,0.355420505,50,100,1150,1,0.971304348
3297,31,14,6.423408396,10.29500667,32.4543856,6.133488122,63.69695022,70.14118021,28.24885873,0.34765802,50,100,1150,1,0.973043478
3298,31,13,5.579783572,11.73591594,32.18995185,6.032814568,67.35437127,69.63448767,29.10548746,0.344911475,50,100,1150,1,0.973043478
3299,34,17,5.822617121,10.16994335,32.51905152,5.99459685,92.76221994,73.8395299,29.27081932,0.36770506,50,100,1150,1,0.970434783
3300,32,18,5.835497962,10.6746103,32.42467851,5.965669779,92.33686184,77.20268117,30.63303156,0.385935143,50,100,1150,1,0.972173913
3301,33,19,7.242717111,8.256290958,32.52928242,6.197860203,82.20628377,78.11242709,29.2131318,0.390866454,50,100,1150,1,0.971304348
3302,34,17,5.227757585,10.93334222,32.79668562,6.021477909,102.3960933,82.52763913,32.4116313,0.414799272,50,100,1150,1,0.970434783
3303,33,16,6.012203466,9.660486111,32.83365187,6.019791647,82.30701065,82.48752486,31.50859774,0.414581831,50,100,1150,1,0.971304348
3304,32,17,5.579623165,10.60406141,32.6820788,5.939761014,90.87734306,84.01294635,32.62672689,0.422850434,50,100,1150,1,0.972173913
3305,32,16,5.683696296,10.28160144,32.55806447,5.893203792,84.09209882,84.02733771,32.40532232,0.422928443,50,100,1150,1,0.972173913
3306,32,15,5.651494699,10.22959466,32.45659821,5.849256684,79.24903196,83.15855485,32.10828272,0.418219173,50,100,1150,1,0.972173913
3307,32,15,5.165855401,11.09045109,32.37358035,5.725001906,86.04172989,83.68276849,32.86814631,0.421060693,50,100,1150,1,0.972173913
3308,30,14,5.194474408,11.65768677,31.94202029,5.628542361,74.98497129,82.10135082,32.79078598,0.412488561,50,100,1150,1,0.973913043
3309,29,14,4.826764942,12.85933048,31.40710751,5.482764648,77.53298757,81.27073932,33.38275313,0.407986201,50,100,1150,1,0.974782609
3310,28,16,5.784584786,11.03096007,30.78763341,5.537641037,72.55849281,79.6866945,31.6276804,0.399399828,50,100,1150,1,0.975652174
3311,28,14,6.33302687,9.98168601,30.28079098,5.682256643,58.39286272,75.81508872,29.73170682,0.378413648,50,100,1150,1,0.975652174
3312,28,15,5.759121344,10.85234991,29.86610171,5.696232043,68.30032149,74.4487674,29.93127516,0.371007454,50,100,1150,1,0.975652174
3313,28,15,5.871211399,10.5235036,29.52681049,5.728046471,67.09869964,73.11239145,29.30016995,0.363763579,50,100,1150,1,0.975652174
3314,30,18,6.160530851,9.252449404,29.61284494,5.806679995,82.42586249,74.80574982,28.91843953,0.37294249,50,100,1150,1,0.973913043
3315,29,16,5.331191452,10.95267449,29.50141859,5.720227533,80.9440067,75.92179653,30.4434111,0.378992062,50,100,1150,1,0.974782609
3316,29,15,5.252880249,11.02843235,29.41025157,5.635255299,76.91799253,76.10292307,30.55077957,0.379973865,50,100,1150,1,0.974782609
3317,28,14,3.867048338,15.42335444,29.1538422,5.313763124,91.36605989,78.87803886,34.45975976,0.395016481,50,100,1150,1,0.975652174
3318,29,15,4.979739082,11.5410192,29.12587089,5.25303148,80.75202001,79.2187627,31.84434225,0.396863387,50,100,1150,1,0.974782609
3319,29,13,3.283847982,17.46619276,29.10298527,4.894998117,101.3518518,83.24296073,37.19922315,0.418676699,50,100,1150,1,0.974782609
3320,31,15,3.351387195,15.97797687,29.44789704,4.614341586,122.6830687,90.41388945,38.30875065,0.457546979,50,100,1150,1,0.973043478
3321,30,13,3.938671624,14.02051948,29.5482794,4.491492502,89.32852745,90.21655091,36.87932891,0.456477298,50,100,1150,1,0.973913043
3322,31,13,2.895399864,18.49429772,29.8122286,4.20129384,120.6043519,95.74160563,41.66849009,0.486426058,50,100,1150,1,0.973043478
3323,31,13,4.650313105,11.53812932,30.02818703,4.282933707,79.50972914,92.79035536,35.91379713,0.470428699,50,100,1150,1,0.973043478
3324,30,14,4.623116424,11.9928722,30.02306212,4.34478511,83.3477057,91.07350997,35.71706353,0.461122476,50,100,1150,1,0.973913043
3325,29,15,4.764809989,12.03748355,29.83705082,4.42115327,84.04861732,89.79625676,35.36511551,0.454199078,50,100,1150,1,0.974782609
3326,29,15,5.867004803,9.776082306,29.68485977,4.684035367,69.49892669,86.10583311,32.67500755,0.434195003,50,100,1150,1,0.974782609
