frame,flow,density,speed,TPI,weighted_flow_rate,weighted_speed,congestion_factor,smoothed_congestion_factor,final_theoretical_value,normalized_smoothed_congestion_factor,Weather Impact,Accident Impact,Dynamic Capacity,Time Interval,Blockage Probability
356,23,12,9.056974663,6.084669297,45.98745238,6.907430411,29.50724575,82.40799708,28.98166763,0.312547756,50,100,1150,1,0.98
357,33,11,5.419359289,5.708118208,43.6260974,6.636872025,62.25335919,78.74351746,27.61873798,0.296056694,50,100,1150,1,0.971304348
358,40,10,8.37561877,2.875409447,42.96680696,6.953007797,45.63062142,72.72299091,23.82968389,0.268962839,50,100,1150,1,0.965217391
359,43,5,10.51635077,2.802944179,42.97284206,7.600888338,19.74338004,63.09033439,20.88916124,0.225613509,50,100,1150,1,0.962608696
360,46,7,6.877693774,6.324267733,43.52323441,7.469398417,44.11947825,59.64108782,22.31931376,0.210091049,50,100,1150,1,0.96
361,53,10,8.642795363,5.705119007,45.2462827,7.682743317,58.5160204,59.43653011,21.82454234,0.209170489,50,100,1150,1,0.953913043
362,54,13,5.29103614,9.47619475,46.83786766,7.247887466,122.3442546,70.8742982,27.89562579,0.260643266,50,100,1150,1,0.953043478
363,50,12,6.072500314,8.302456,47.41280082,7.034180711,92.2023539,74.75212651,28.23735715,0.27809445,50,100,1150,1,0.956521739
364,53,10,4.12564735,10.30522477,48.42865521,6.505356464,115.6594871,82.18982843,31.87060587,0.311565943,50,100,1150,1,0.953913043
365,56,10,5.19880053,8.040430672,49.80526336,6.26780084,99.14367015,85.27234511,31.210005,0.325438028,50,100,1150,1,0.951304348
366,60,12,6.899038844,6.540766188,51.65885184,6.382571386,98.12085263,87.60843739,30.86106755,0.33595102,50,100,1150,1,0.947826087
367,67,11,6.348557698,7.052959354,54.4481515,6.376387079,108.4169883,91.39181028,32.35461463,0.352977131,50,100,1150,1,0.94173913
368,69,10,4.392335503,8.933545812,57.09394214,6.015650429,142.0589409,100.6040158,36.43468682,0.394434328,50,100,1150,1,0.94
369,66,12,5.960710911,5.727741984,58.71322539,6.005661426,123.5158191,104.7697983,35.44035886,0.413181376,50,100,1150,1,0.942608696
370,66,9,7.124037653,3.91511324,60.0380935,6.209002558,78.50171093,99.99378238,32.73871398,0.391688127,50,100,1150,1,0.942608696
371,61,10,6.458439327,4.475865199,60.21298559,6.254354698,88.38188724,97.88252872,32.49786425,0.382186964,50,100,1150,1,0.946956522
372,60,7,2.676859476,10.50671514,60.17426094,5.603901021,133.3077535,104.3234787,38.6517442,0.411172828,50,100,1150,1,0.947826087
373,59,10,4.882797737,5.857644829,59.96075895,5.472791333,110.5373133,105.4532668,35.73633142,0.416257153,50,100,1150,1,0.948695652
374,59,8,6.604105911,4.927597062,59.7860755,5.678484893,67.00350557,98.46240112,32.98803828,0.384796533,50,100,1150,1,0.948695652
375,52,7,6.063424439,6.089475889,58.37042541,5.748473901,55.99211257,90.74053047,31.48479226,0.350046211,50,100,1150,1,0.954782609
376,48,8,3.642388035,11.44414801,56.48489352,5.365549198,93.66577848,91.27239375,35.39262173,0.352439727,50,100,1150,1,0.95826087
377,48,7,4.994465994,10.13621878,54.94218561,5.298079525,61.78944421,85.91185747,32.86891038,0.328315991,50,100,1150,1,0.95826087
378,49,8,4.663765784,14.47328256,53.86178822,5.182749754,76.68821874,84.23483224,35.40174747,0.320768964,50,100,1150,1,0.957391304
379,52,14,5.584169017,15.29334817,53.52328127,5.255735074,120.8053225,90.88401228,37.97054741,0.350691914,50,100,1150,1,0.954782609
380,54,11,3.475890182,23.65945125,53.60995741,4.932126912,150.7838427,101.7748905,47.09408304,0.399703553,50,100,1150,1,0.953043478
381,56,13,4.67426251,15.59960882,54.0445106,4.885242475,141.9525968,109.0799281,43.64370459,0.432578023,50,100,1150,1,0.951304348
382,53,11,3.467147415,18.57507283,53.85459959,4.62740701,148.3433658,116.2187349,47.86817145,0.464704414,50,100,1150,1,0.953913043
383,59,10,4.640741191,11.69937798,54.79012693,4.629831406,115.7420648,116.1320676,43.02918487,0.46431439,50,100,1150,1,0.948695652
384,61,9,3.790893606,11.70838607,55.91919476,4.477297261,128.9941096,118.4706207,43.73705646,0.474838456,50,100,1150,1,0.946956522
385,61,13,4.675242881,8.520640871,56.84297753,4.513287374,154.4855031,125.0187811,43.47008295,0.504306793,50,100,1150,1,0.946956522
386,59,10,5.102454466,7.485042865,57.23516344,4.620408663,106.2034513,121.5978121,41.71887363,0.488911588,50,100,1150,1,0.948695652
387,60,9,3.894685538,11.1833305,57.73786099,4.488459004,123.89965,122.0163281,44.43322977,0.490795013,50,100,1150,1,0.947826087
388,52,10,4.312895494,13.8263054,56.69461354,4.456538366,109.0819447,119.664622,45.57780038,0.480211756,50,100,1150,1,0.954782609
389,49,10,5.754162687,10.99765793,55.2955929,4.692470061,79.14728555,112.2978335,41.38771062,0.447059391,50,100,1150,1,0.957391304
390,53,11,4.25123826,12.87453233,54.87821237,4.612246097,123.8624476,114.4004906,43.33231982,0.456521867,50,100,1150,1,0.953913043
391,50,12,3.653229578,15.34715119,53.99126467,4.437879457,145.9105471,120.1295918,46.78188338,0.482304235,50,100,1150,1,0.956521739
392,48,9,2.872225961,23.23497943,52.90194382,4.153215185,129.4397247,121.8223433,52.81118858,0.489922034,50,100,1150,1,0.95826087
393,52,11,3.412834248,18.63722777,52.73795403,4.018600469,147.591225,126.5075945,50.99833779,0.51100682,50,100,1150,1,0.954782609
394,58,11,4.130324268,14.24841511,53.69468966,4.038913887,138.9751479,128.7744224,48.60621729,0.521208105,50,100,1150,1,0.949565217
395,58,12,4.514550853,11.45720574,54.47747336,4.125393336,139.9925976,130.8140906,47.2642712,0.530387115,50,100,1150,1,0.949565217
396,57,13,4.038001918,11.35411873,54.93611457,4.109503987,164.7200714,136.9788144,49.04152743,0.558129892,50,100,1150,1,0.950434783
397,55,8,3.691002447,10.67706984,54.9477301,4.033412798,105.9412409,131.3356192,46.87463465,0.532734122,50,100,1150,1,0.952173913
398,54,6,6.318378475,4.945889222,54.77541554,4.448861103,47.95861673,116.1761642,38.31497172,0.464512836,50,100,1150,1,0.953043478
399,56,11,5.061743531,4.941949508,54.99806726,4.560294272,111.7455338,115.3705951,38.07054317,0.460887576,50,100,1150,1,0.951304348
400,50,6,6.187694324,3.490799459,54.08932776,4.85618519,45.30709469,102.6317768,33.23309266,0.403559752,50,100,1150,1,0.956521739
401,48,8,5.471137933,3.249374809,52.98217726,4.96799478,64.9792392,95.78586088,31.01032063,0.372751442,50,100,1150,1,0.95826087
402,47,8,8.356663871,1.784366076,51.89450866,5.584116433,42.9055461,86.17125819,27.10043371,0.329483359,50,100,1150,1,0.959130435
403,42,5,14.21716616,1.094138972,50.09550709,7.153761837,14.43892104,73.12901507,22.7046018,0.270790048,50,100,1150,1,0.963478261
404,34,3,6.399685429,3.921761389,47.16905125,7.016657036,15.00068388,62.56022758,21.51330125,0.223227898,50,100,1150,1,0.970434783
405,34,8,9.508741698,3.722065231,44.7746783,7.469763338,27.57589399,56.19943966,19.46527756,0.194602784,50,100,1150,1,0.970434783
406,36,9,7.280561412,6.438377118,43.17928224,7.435362988,42.22060371,53.65783312,20.60421392,0.183164927,50,100,1150,1,0.968695652
407,38,8,4.939214463,9.80783135,42.23759456,6.981517801,56.62582384,54.1974678,23.12472228,0.185593416,50,100,1150,1,0.966956522
408,42,15,7.063079929,6.205418248,42.19439555,6.996347279,84.29105682,59.66902944,22.24450161,0.210216793,50,100,1150,1,0.963478261
409,46,9,6.713251742,5.71009919,42.88632363,6.944875363,58.01821633,59.3688816,21.80773391,0.208866054,50,100,1150,1,0.96
410,54,10,8.147899409,3.666778603,44.90699206,7.163607008,63.02108457,60.0329185,20.57662057,0.211854384,50,100,1150,1,0.953043478
411,60,12,5.827910901,4.006104866,47.65117532,6.92075317,114.7298076,69.97780742,23.79761563,0.256608837,50,100,1150,1,0.947826087
412,70,10,8.888197196,0.771488605,51.71459799,7.278470266,75.0942897,70.90807693,21.8124651,0.260795279,50,100,1150,1,0.939130435
413,75,11,8.291211708,0.162152951,55.94830745,7.462605073,94.46934366,75.19194361,22.67109015,0.280073735,50,100,1150,1,0.934782609
414,18,5,6.901458986,5.641587564,49.04861519,7.360578512,12.49753598,63.7929604,23.08699942,0.2287755,50,100,1150,1,0.984347826
415,36,8,11.36371367,2.94146147,46.6761397,8.088421269,24.61286643,56.66930695,19.05981512,0.196717302,50,100,1150,1,0.968695652
416,55,9,6.398238146,4.177286327,48.18956884,7.781115246,72.40979355,59.53121361,20.78346451,0.209596588,50,100,1150,1,0.952173913
417,64,11,5.60328536,4.705665659,51.06419269,7.385146176,116.2488657,69.84351398,24.24702016,0.256004483,50,100,1150,1,0.944347826
418,73,9,6.078942475,4.326635754,55.05252129,7.147654594,100.5480748,75.4261614,25.65649345,0.281127773,50,100,1150,1,0.936521739
419,79,9,5.349753891,5.538722395,59.40660833,6.820763557,122.312838,83.95101169,29.06240918,0.319491702,50,100,1150,1,0.931304348
420,76,10,4.721970436,8.083248332,62.42358863,6.439164808,146.4964249,95.32290501,34.25514533,0.370668026,50,100,1150,1,0.933913043
421,81,10,5.934037888,6.451238386,65.80111797,6.34732355,126.6700654,101.0223887,34.82258348,0.396317109,50,100,1150,1,0.929565217
422,82,10,6.409261297,5.151653389,68.74636925,6.358584958,119.40495,104.3646726,34.91555915,0.41135821,50,100,1150,1,0.928695652
423,73,11,5.578392273,5.748288839,69.51975666,6.216731743,133.0121459,109.5733041,36.89579342,0.434798337,50,100,1150,1,0.936521739
424,75,9,7.921520758,3.940040311,70.51616454,6.526693382,80.68613966,104.3210924,34.05435593,0.411162089,50,100,1150,1,0.934782609
425,79,12,3.924292951,7.550609004,72.05868008,6.053529667,215.6276744,124.5586528,42.65302213,0.502236102,50,100,1150,1,0.931304348
426,75,10,5.226133343,6.199612193,72.59346552,5.903093972,131.8516274,125.8846481,42.10512298,0.508203408,50,100,1150,1,0.934782609
427,77,8,3.471725225,9.775944737,73.39465361,5.461026927,156.1034475,131.3789753,46.25685391,0.532929235,50,100,1150,1,0.933043478
428,79,9,4.374409039,9.570913061,74.4138075,5.263460038,146.7870247,134.1804388,46.95377079,0.545536512,50,100,1150,1,0.931304348
429,77,7,3.870299382,11.45363703,74.88402431,5.010158101,124.1333722,132.3536994,47.72365576,0.537315734,50,100,1150,1,0.933043478
430,79,10,4.848060318,8.363865247,75.63238353,4.980685777,148.6520257,135.3170315,46.44981512,0.550651459,50,100,1150,1,0.931304348
431,75,12,6.613451395,5.458571908,75.51740471,5.277552253,127.3643341,133.8710865,43.98232629,0.54414435,50,100,1150,1,0.934782609
432,67,9,3.488584155,11.99363242,73.96878567,4.952285326,152.309686,137.2235591,49.56261044,0.559231304,50,100,1150,1,0.94173913
433,73,11,5.815546701,6.155756045,73.79264282,5.109241939,128.0174209,135.5497158,44.97394398,0.551698596,50,100,1150,1,0.936521739
434,78,13,7.551050138,5.093535039,74.55761685,5.553207066,126.7536511,133.9504313,43.75060392,0.544501421,50,100,1150,1,0.932173913
435,80,6,3.543706046,10.93781938,75.54714106,5.187843244,119.4448841,131.3130591,47.0503913,0.532632596,50,100,1150,1,0.930434783
436,74,11,5.564461026,9.08476159,75.26584269,5.256319205,135.131547,132.0073296,45.961532,0.535756984,50,100,1150,1,0.935652174
437,73,9,4.988519515,11.21296066,74.85387129,5.207628352,120.524305,129.919507,46.82492455,0.526361268,50,100,1150,1,0.936521739
438,68,10,4.930939198,12.17800853,73.60771287,5.157321233,126.129197,129.2303597,47.29371388,0.523259935,50,100,1150,1,0.940869565
439,64,11,4.947654831,11.81378306,71.86085599,5.119200069,130.2395291,129.413845,47.09380165,0.524085664,50,100,1150,1,0.944347826
440,61,8,3.79427934,15.68366253,69.8861549,4.878305391,114.5710283,126.7151511,48.9931091,0.511940876,50,100,1150,1,0.946956522
441,66,11,4.580870776,11.28981241,69.17958128,4.82422637,143.9713845,129.8526481,46.85866311,0.526060386,50,100,1150,1,0.942608696
442,78,15,6.63524362,5.991381143,70.78329377,5.153502234,165.0259,136.2477848,45.06830224,0.554840079,50,100,1150,1,0.932173913
443,86,13,8.34562858,3.139553856,73.54996763,5.733888842,127.1249397,134.5890857,42.5744134,0.547375523,50,100,1150,1,0.925217391
444,86,5,4.870692153,4.973585979,75.81360988,5.57694399,80.52965757,124.7600988,40.90953981,0.503142658,50,100,1150,1,0.925217391
445,79,9,5.129605419,5.34869773,76.39295354,5.495609704,127.0959413,125.1847974,41.29952763,0.505053907,50,100,1150,1,0.931304348
446,81,10,6.265221556,4.44021489,77.23059835,5.635539132,120.4690775,124.3273938,40.40636856,0.501195379,50,100,1150,1,0.929565217
447,80,10,6.937527699,3.177164492,77.73412592,5.872264326,108.234891,121.4014842,38.6444604,0.488028064,50,100,1150,1,0.930434783
448,71,13,7.601613452,2.854904169,76.50973939,6.18669144,114.7302331,120.1885295,38.05499175,0.482569469,50,100,1150,1,0.93826087
449,71,9,9.55709193,2.486907713,75.50796859,6.799491529,63.984699,109.9696512,34.73173076,0.436581996,50,100,1150,1,0.93826087
450,78,9,5.407490022,5.342384133,75.96106521,6.546400346,119.5939388,111.7195217,37.25552539,0.444456845,50,100,1150,1,0.932173913
451,73,10,5.038846618,6.606208475,75.42268972,6.272299668,132.699107,115.5339917,39.28454345,0.461622901,50,100,1150,1,0.936521739
452,67,7,4.014112133,9.37302618,73.89129159,5.861720116,104.6717463,113.559038,40.62882973,0.452735122,50,100,1150,1,0.94173913
453,62,12,8.720731508,3.853134397,71.72923857,6.381540369,81.33844906,107.7007491,35.00741881,0.426371378,50,100,1150,1,0.946086957
454,59,11,7.676478691,5.365277796,69.41483156,6.6169837,80.04668326,102.6727371,34.5575156,0.403744084,50,100,1150,1,0.948695652
455,58,7,4.842018989,8.976140691,67.33940764,6.294262844,76.6564104,97.94249591,35.66604726,0.382456832,50,100,1150,1,0.949565217
456,68,14,5.001014762,8.530131534,67.45951534,6.059126829,174.3314718,111.8314006,39.52051226,0.444960328,50,100,1150,1,0.940869565
457,71,11,5.035472673,7.841084767,68.10323982,5.873007892,142.0836208,117.3318043,40.68830062,0.469713501,50,100,1150,1,0.93826087
458,78,7,5.212099965,6.659799063,69.90265077,5.752842814,96.19929682,113.4895302,38.7087184,0.45242232,50,100,1150,1,0.932173913
459,80,13,6.328610872,5.729601235,71.73853244,5.857527916,153.2522528,120.7191161,40.2264557,0.48495724,50,100,1150,1,0.930434783
460,74,8,4.205618287,8.699752413,72.14970836,5.55718071,126.6571073,121.7987509,42.62945195,0.489815862,50,100,1150,1,0.935652174
461,68,12,3.275805193,12.58484182,71.39521593,5.142385162,217.7019094,139.2356888,50.58009592,0.568286383,50,100,1150,1,0.940869565
462,65,12,7.317733778,5.893655937,70.2324494,5.537903092,100.5406454,132.2002264,43.78562707,0.536625067,50,100,1150,1,0.943478261
463,72,13,6.328344767,6.584133482,70.55382224,5.68161976,138.0275941,133.2597478,44.58681777,0.541393175,50,100,1150,1,0.937391304
464,75,12,3.731589562,10.7192925,71.36221819,5.327068815,214.1039406,147.9586919,51.89111233,0.607542049,50,100,1150,1,0.934782609
465,65,11,3.927612733,10.98076823,70.20545125,5.072622255,162.7287759,150.6441617,52.87978628,0.619627325,50,100,1150,1,0.943478261
466,68,7,4.299035393,9.261653565,69.80446011,4.931970098,99.91591242,141.4208437,48.9094106,0.578120119,50,100,1150,1,0.940869565
467,74,9,5.409153786,5.414994969,70.56728555,5.018730769,113.4680234,136.3385127,44.69205029,0.555248377,50,100,1150,1,0.935652174
468,78,12,6.711799964,3.516259048,71.91868817,5.326561531,130.6192635,135.2986492,43.0509761,0.550568734,50,100,1150,1,0.932173913
469,70,8,3.666750255,4.938199113,71.56983578,5.024777663,135.3572846,135.3093102,44.04953244,0.550616711,50,100,1150,1,0.939130435
470,64,8,5.042154308,2.644372329,70.193502,5.027937053,93.10458917,127.6357246,40.141778,0.516083684,50,100,1150,1,0.944347826
471,66,10,6.421361957,0.637078102,69.43104709,5.281287036,96.07935607,121.898203,37.01541558,0.490263422,50,100,1150,1,0.942608696
472,65,8,9.099091603,0.069040422,68.62540217,5.975433321,54.58849875,109.660075,32.94635079,0.435188827,50,100,1150,1,0.943478261
473,14,6,11.71767489,1.645865281,58.69351086,7.019477243,7.120831153,91.01657609,28.45707852,0.351288484,50,100,1150,1,0.987826087
474,26,8,4.600815286,3.072197971,52.74923616,6.579720523,41.56198335,82.02483196,26.75798817,0.310823418,50,100,1150,1,0.977391304
475,29,4,13.87508067,1.400012571,48.43119322,7.90614964,8.208649589,68.60370789,21.56112117,0.25042505,50,100,1150,1,0.974782609
476,36,7,12.51885882,1.893439653,46.17097627,8.744824037,19.62537604,59.69855664,19.23497475,0.210349673,50,100,1150,1,0.968695652
477,44,10,9.635635624,2.547362261,45.77625331,8.90678978,43.90449859,56.82690973,18.8312265,0.197426554,50,100,1150,1,0.96173913
478,54,6,6.851130801,3.603982867,47.27147998,8.533033602,44.4829522,54.58255381,18.89755415,0.187326398,50,100,1150,1,0.953043478
479,63,6,6.900878608,4.055920931,50.1312109,8.236278149,51.48037418,54.01852115,19.044701,0.184788112,50,100,1150,1,0.945217391
480,65,10,6.192716304,4.769871586,52.8346271,7.86472145,97.86758773,61.99107871,21.93623372,0.220666588,50,100,1150,1,0.943478261
481,69,9,2.867723946,10.52864128,55.77378581,6.956176449,185.7337508,84.48974636,32.7169728,0.321916141,50,100,1150,1,0.94
482,69,3,1.795930985,16.81202506,58.17855202,6.017950001,90.81283426,85.6393987,37.46023715,0.32708986,50,100,1150,1,0.94
483,61,11,3.894312303,9.853939271,58.69154256,5.631834056,153.9490035,98.05932684,36.31555554,0.3829826,50,100,1150,1,0.946956522
484,62,12,6.727303262,6.26559202,59.29308028,5.831010275,103.7731465,99.09820314,34.11537536,0.387657799,50,100,1150,1,0.946086957
485,61,10,4.161042687,10.66685666,59.60342932,5.527379805,131.9447259,105.0702982,38.98788912,0.4145337,50,100,1150,1,0.946956522
486,63,10,2.325333379,16.58748329,60.22098763,4.945189545,224.752238,126.8306509,49.66043357,0.512460653,50,100,1150,1,0.945217391
487,65,10,5.054157785,6.341567361,61.08989897,4.965001953,117.9296709,125.2122909,42.00278442,0.505177634,50,100,1150,1,0.943478261
488,60,7,4.204386891,8.258569708,60.89173552,4.826708305,90.02235781,118.8141212,41.42523517,0.476384293,50,100,1150,1,0.947826087
489,57,7,4.35519781,9.78866651,60.18414724,4.740979124,82.90084478,112.2844346,40.53739694,0.446999093,50,100,1150,1,0.950434783
490,57,7,5.048768475,7.830060725,59.60521138,4.796940824,72.53861859,105.0579226,36.99841929,0.414478007,50,100,1150,1,0.950434783
491,56,10,4.702110899,7.911846775,58.9497184,4.77969902,108.6097569,105.7037107,37.24940594,0.417384212,50,100,1150,1,0.951304348
492,61,7,3.694175761,9.245094894,59.32249687,4.582331154,102.6423366,105.1470972,38.01569558,0.414879314,50,100,1150,1,0.946956522
493,58,6,1.400136091,26.6907552,59.0820429,4.003750234,184.7236109,119.6155542,54.56819491,0.479990939,50,100,1150,1,0.949565217
494,62,9,3.617984224,8.919747399,59.61258055,3.933610959,136.595958,122.7029004,43.05469329,0.493884758,50,100,1150,1,0.946086957
495,59,11,3.787625713,6.89503694,59.50120227,3.907068187,152.6485854,128.1475704,43.27079697,0.518387116,50,100,1150,1,0.948695652
496,57,11,6.062703843,3.858313629,59.04643822,4.299001943,96.3779587,122.3712773,39.41220274,0.492392373,50,100,1150,1,0.950434783
497,58,10,6.138177696,3.560250184,58.85617673,4.633397535,88.12659539,116.1449715,37.33566659,0.464372461,50,100,1150,1,0.949565217
498,62,8,4.427134786,4.617783143,59.42778096,4.595895217,101.4788557,113.478405,37.27596971,0.452372254,50,100,1150,1,0.946086957
499,59,8,5.489423521,3.913534958,59.3500026,4.758354908,79.47342484,107.2956814,34.92817888,0.424548473,50,100,1150,1,0.948695652
500,60,6,1.58052106,16.24815777,59.46818395,4.180566936,174.4755229,119.510198,47.22676984,0.47951681,50,100,1150,1,0.947826087
501,56,8,5.499147996,5.238906797,58.83760505,4.420308947,75.34403224,111.479986,37.11123057,0.443378876,50,100,1150,1,0.951304348
502,54,9,4.761830148,8.429298744,57.95804049,4.482403711,93.2185164,108.1597188,38.34842477,0.428436855,50,100,1150,1,0.953043478
503,54,8,7.100568413,5.65291207,57.23839677,4.958433657,57.36413072,98.92415736,33.63428566,0.38687455,50,100,1150,1,0.953043478
504,57,12,3.846314394,11.49805806,57.1950519,4.756230154,158.7551975,109.8025283,40.98939913,0.435829902,50,100,1150,1,0.950434783
505,58,6,2.849197106,14.70468703,57.3414061,4.409496873,104.8012371,108.8932026,42.96124171,0.431737712,50,100,1150,1,0.949565217
506,58,11,6.385015012,6.320924121,57.46115045,4.768681989,93.4638485,106.0878655,36.25100654,0.419113004,50,100,1150,1,0.949565217
507,58,10,5.615010745,6.397056365,57.55912309,4.922559945,95.66622601,104.193022,35.73584604,0.41058574,50,100,1150,1,0.949565217
508,58,9,6.346679236,5.435460837,57.63928253,5.181490725,76.898593,99.23039852,33.57394214,0.388252711,50,100,1150,1,0.949565217
509,58,6,2.100229276,15.76182594,57.70486752,4.621261371,134.9880964,105.7317981,42.75281759,0.417510613,50,100,1150,1,0.949565217
510,58,7,6.636668276,4.191273512,57.75852797,4.98769899,57.37971616,96.94051049,32.01604461,0.37794765,50,100,1150,1,0.949565217
511,62,8,3.22946109,6.996240362,58.52970471,4.668019372,134.0676275,103.6908954,36.00463687,0.408326047,50,100,1150,1,0.946086957
512,57,4,4.252545413,5.500661508,58.25157658,4.592478652,48.39511883,93.63711784,31.94159841,0.363081568,50,100,1150,1,0.950434783
513,56,10,4.10315672,6.705783579,57.84219902,4.503511028,122.7418562,98.92888844,34.37271504,0.386895841,50,100,1150,1,0.951304348
514,53,6,3.624123451,8.021892035,56.9617992,4.343622377,77.83472144,95.09358535,34.14340003,0.369636031,50,100,1150,1,0.953913043
515,50,5,0.949263101,37.15162491,55.69601752,3.726466145,174.226474,109.4813833,58.85055243,0.434384671,50,100,1150,1,0.956521739
516,46,8,6.600885351,6.589476184,53.93310525,4.249087819,52.38783358,99.10073789,34.3428547,0.387669206,50,100,1150,1,0.96
517,53,11,5.967380513,6.853296237,53.76344975,4.561504673,90.99510981,97.62698733,34.08540356,0.381036965,50,100,1150,1,0.953913043
518,51,8,4.479301327,8.404672085,53.26100434,4.54655861,82.74253213,94.92072275,34.35948728,0.368858107,50,100,1150,1,0.955652174
519,58,10,6.193523134,4.491158159,54.12263991,4.846006705,87.39792009,93.55294045,31.20969285,0.362702749,50,100,1150,1,0.949565217
520,62,7,5.601409693,3.83927931,55.5548872,4.983352703,71.7047407,89.58054049,29.56165767,0.34482597,50,100,1150,1,0.946086957
521,62,6,4.310408746,5.241750226,56.72672589,4.860999256,77.95595338,87.4669792,29.90931892,0.335314423,50,100,1150,1,0.946086957
522,65,5,2.543612301,8.891050184,58.23095755,4.439656173,107.6024039,91.1279655,33.56212478,0.351789764,50,100,1150,1,0.943478261
523,60,6,2.818889166,8.282419368,58.55260163,4.144971263,109.3739447,94.44541626,34.13131844,0.366719111,50,100,1150,1,0.947826087
524,60,12,4.705848937,4.489094377,58.81576497,4.246949022,139.4585223,102.6296174,33.93125127,0.403550034,50,100,1150,1,0.947826087
525,58,6,4.229294401,5.167161755,58.66744407,4.243739091,74.21825969,97.46391597,32.85618802,0.380303104,50,100,1150,1,0.949565217
526,52,8,5.936328947,4.538007042,57.45518151,4.551482701,65.25458899,91.6076747,30.65890734,0.353948574,50,100,1150,1,0.954782609
527,52,9,4.79589075,6.178499845,56.46333033,4.595920528,89.22011845,91.17357356,31.67702196,0.351995012,50,100,1150,1,0.954782609
528,57,7,2.224142569,12.15397076,56.56090663,4.164688172,147.752913,101.4607262,38.94599738,0.398289735,50,100,1150,1,0.950434783
529,57,8,6.106729374,3.457024181,56.64074179,4.517786572,69.6259789,95.67259032,31.12169402,0.372241697,50,100,1150,1,0.950434783
530,59,10,7.081684894,1.055081033,57.06969783,4.983949903,78.47859787,92.54640987,28.50247968,0.358173114,50,100,1150,1,0.948695652
531,57,9,8.711537769,0.135935877,57.05702549,5.661693152,56.17954493,85.93425261,25.8754309,0.328416775,50,100,1150,1,0.950434783
532,30,6,7.979826046,0.891136106,52.13756631,6.08317186,21.58063137,74.2335942,22.89387354,0.275760927,50,100,1150,1,0.973913043
533,41,6,8.996726489,1.411986021,50.11255426,6.612909065,26.21956106,65.50376999,20.63952121,0.236474565,50,100,1150,1,0.964347826
534,47,6,7.791250149,1.784143617,49.5466353,6.827152899,34.37358599,59.84373654,19.20202149,0.211003018,50,100,1150,1,0.959130435
535,52,10,7.957192844,2.610120325,49.99270161,7.032614707,62.07733579,60.24984549,19.90203788,0.212830609,50,100,1150,1,0.954782609
536,61,6,4.710806156,4.410856197,51.99402859,6.610467698,70.81437861,62.1706697,21.73880025,0.221474791,50,100,1150,1,0.946956522
537,53,7,4.472280998,7.43925533,52.17693248,6.22170648,75.31754544,64.56101074,24.57578195,0.232231916,50,100,1150,1,0.953913043
538,62,9,3.514144232,8.093253532,53.96294476,5.729422434,140.129494,78.30073497,29.15549796,0.294064063,50,100,1150,1,0.946086957
539,59,12,3.527081055,8.473580612,54.87877298,5.328996729,177.2996347,96.30053492,34.8216669,0.375067602,50,100,1150,1,0.948695652
540,56,6,8.351505263,3.294601403,55.08263244,5.878543735,38.29857069,85.75472324,28.03263795,0.327608849,50,100,1150,1,0.951304348
541,54,7,2.265276348,13.79522637,54.88579018,5.221586028,137.960895,95.24675448,38.2306848,0.37032533,50,100,1150,1,0.953043478
542,57,8,4.410746537,7.321962703,55.27019197,5.074160666,93.67211207,94.96045586,33.61351065,0.369036916,50,100,1150,1,0.950434783
543,55,8,6.024562805,7.333614009,55.22106615,5.246961055,68.05053661,90.06774327,32.15385279,0.347018503,50,100,1150,1,0.952173913
544,51,8,2.927892833,18.13189154,54.45359958,4.825312288,120.1904552,95.54459998,41.35570408,0.371665708,50,100,1150,1,0.955652174
545,49,10,4.476690968,12.34284485,53.46203602,4.761926593,99.46368042,96.25716006,37.51713941,0.374872405,50,100,1150,1,0.957391304
546,54,11,6.252492067,7.197130284,53.55984765,5.032938497,88.78203693,94.89804677,33.50740523,0.36875606,50,100,1150,1,0.953043478
547,55,7,4.694342697,9.411715555,53.82169353,4.971375625,74.79290887,91.24256715,33.96097103,0.3523055,50,100,1150,1,0.952173913
548,57,9,4.86745293,8.121735188,54.39956744,4.952480589,96.41444587,92.18290873,33.34008725,0.356537269,50,100,1150,1,0.950434783
549,60,8,1.3493559,28.91297165,55.4178279,4.297367009,261.7127401,123.0065144,57.14103449,0.495251096,50,100,1150,1,0.947826087
550,54,4,3.836844898,9.657015104,55.16004101,4.213635717,50.26695792,109.7811405,39.69425273,0.435733652,50,100,1150,1,0.953043478
551,58,12,2.985277675,9.317757001,55.67639719,3.990297891,201.4186718,126.4425098,44.45518285,0.510713923,50,100,1150,1,0.949565217
552,60,12,5.024869871,3.582182317,56.46250679,4.178401887,131.4058099,127.344928,40.71100603,0.514775027,50,100,1150,1,0.947826087
553,59,5,4.991464645,2.546720314,56.92386919,4.32623148,54.17498231,114.0413015,35.99509468,0.454905427,50,100,1150,1,0.948695652
554,51,6,8.594268589,1.598952828,55.84680207,5.102238227,33.97744381,99.4842365,30.96453793,0.389395044,50,100,1150,1,0.955652174
555,57,4,2.638177932,4.039869566,56.05647442,4.654227264,73.29093665,94.72181834,31.2444542,0.367962988,50,100,1150,1,0.950434783
556,51,2,2.029690615,6.311532122,55.13711543,4.177038782,40.71644152,84.90265892,29.88887016,0.323774349,50,100,1150,1,0.955652174
